rank_unknown,Annotation,locus_tag,WP,protein_id_base,UNIPROTKB,gene_symbol,product,Protein_names,prob_ensemble_with_position,prob_logreg_with_position,prob_rf_with_position,prob_xgb_with_position,prob_ensemble_mean_no_position,prob_logreg_no_position,prob_rf_no_position,prob_xgb_no_position,Gene length,Prob_per_len,Prob_per_kb,chromosome_region_start,chromosome_region_end,filamentous_diazotroph_hits,non_diazotroph_hits,Cyanothece_%ID,diazo_hit_count,diazo_hit_frac,diazo_mean_pident,nondiazo_hit_frac,nondiazo_mean_pident,diazo_minus_nondiazo_mean_pident,has_cyanothece_51142_hit,has_nondiazo_hit_80pct,Cyanothece_Prot,Gloeothece_Prot,anabaena_variabilis_atcc29413__Prot,anabaena_variabilis_atcc29413__pident,anabaena_variabilis_atcc29413__evalue,arthrospira_maxima_cs-328__Prot,arthrospira_maxima_cs-328__pident,arthrospira_maxima_cs-328__evalue,crocosphaera_watsonii_wh8501__Prot,crocosphaera_watsonii_wh8501__pident,crocosphaera_watsonii_wh8501__evalue,cyanothece_sp_atcc51142__Prot,cyanothece_sp_atcc51142__pident,cyanothece_sp_atcc51142__evalue,gloeothece_sp_6803__Prot,gloeothece_sp_6803__pident,gloeothece_sp_6803__evalue,nostoc_azollae_0708__Prot,nostoc_azollae_0708__pident,nostoc_azollae_0708__evalue,nostoc_punctiforme_pcc73102__Prot,nostoc_punctiforme_pcc73102__pident,nostoc_punctiforme_pcc73102__evalue,synechococcus_elongatus_pcc7942__Prot,synechococcus_elongatus_pcc7942__pident,synechococcus_elongatus_pcc7942__evalue
3429,alr3844,PCC7120DELTA_RS20930,WP_010997985.1,WP_010997985,Q8YQI3,PCC7120DELTA_RS20930,photosynthesis system II assembly factor Ycf48,Photosystem II assembly lipoprotein Ycf48,0.074532162,0.101354051,0.074813901,0.047428533,0.100951202,0.082585367,0.089117086,0.13115115,1120,6.65e-05,0.066546573,4642790,4643910,1.0,2.0,58.104,8,1.0,68.707625,1.0,58.1105,10.597125,0.0,0.0,tr|B1WVS1|B1WVS1_CROS5,tr|B7KH63|B7KH63_GLOC7,sp|Q3MC08|YCF48_TRIV2,97.64,0.0,tr|B5W813|B5W813_LIMMA,58.589,1.17e-143,tr|Q4BV34|Q4BV34_CROWT,58.462,2.75e-143,tr|B1WVS1|B1WVS1_CROS5,58.104,1.58e-144,tr|B7KH63|B7KH63_GLOC7,61.094,4.0200000000000004e-157,tr|D7E3B7|D7E3B7_NOSA0,77.151,0.0,WP_041565681.1,78.012,0.0,sp|P73069|YCF48_SYNY3,57.632,5.14e-143
3430,all0708,PCC7120DELTA_RS05425,WP_044520705.1,WP_044520705,,PCC7120DELTA_RS05425,methanogen output domain 1-containing protein,,0.074224367,0.095098207,0.050406667,0.077168226,0.175759998,0.145682163,0.224658696,0.15693913,661,0.000112291,0.112291024,814581,815242,0.0,1.0,0.0,1,0.125,59.195,0.5,59.322,-0.127,0.0,0.0,,,,,,tr|B5VYZ5|B5VYZ5_LIMMA,59.322,1.8100000000000002e-73,,,,,,,,,,,,,WP_012410191.1,59.195,7.04e-76,,,
3431,all2673,PCC7120DELTA_RS15145,WP_269083579.1,WP_269083579,,PCC7120DELTA_RS15145,MFS transporter,,0.073990897,0.009122929,0.117548514,0.09530125,0.188637447,0.014094944,0.239568572,0.31224883,1414,5.23e-05,0.052327367,3238655,3240069,0.0,1.0,62.441,3,0.375,61.565,0.5,35.068,26.497,0.0,0.0,tr|B1WWU0|B1WWU0_CROS5,,,,,tr|B5VUB2|B5VUB2_LIMMA,35.068,1.75e-75,tr|Q4C6C2|Q4C6C2_CROWT,59.813,1.13e-170,tr|B1WWU0|B1WWU0_CROS5,62.441,1.9199999999999999e-180,,,,,,,,,,,,
3432,asr1344,PCC7120DELTA_RS08550,WP_010995516.1,WP_010995516,,thiS,sulfur carrier protein ThiS,,0.073870405,0.039683868,0.050049835,0.13187751,0.099899598,0.053088693,0.136529323,0.11008078,313,0.000236008,0.236007684,1596297,1596610,2.0,2.0,65.217,8,1.0,73.287625,1.0,72.188,1.099625,0.0,0.0,tr|B1WWA5|B1WWA5_CROS5,tr|B7K9V5|B7K9V5_GLOC7,tr|Q3M2Z3|Q3M2Z3_TRIV2,97.143,7.52e-46,tr|B5W8G7|B5W8G7_LIMMA,69.014,2.9099999999999998e-30,tr|Q4C3Q3|Q4C3Q3_CROWT,65.217,8.86e-30,tr|B1WWA5|B1WWA5_CROS5,65.217,3.56e-30,tr|B7K9V5|B7K9V5_GLOC7,68.182,5.88e-29,tr|D7E2G6|D7E2G6_NOSA0,75.714,1.6800000000000002e-35,WP_012410328.1,81.429,1.6500000000000001e-37,tr|P72573|P72573_SYNY3,75.362,1.15e-32
3433,all2441,PCC7120DELTA_RS14020,WP_010996597.1,WP_010996597,Q8YUB1,PCC7120DELTA_RS14020,hypothetical protein,All2441 protein,0.073834944,0.208257426,0.005955864,0.007291542,0.08738485,0.234190072,0.003197872,0.024766605,655,0.000112725,0.112725105,2934010,2934665,2.0,2.0,60.92,7,0.875,68.20442857,1.0,58.6915,9.512928571,0.0,0.0,tr|B1WNC6|B1WNC6_CROS5,tr|B7KLI3|B7KLI3_GLOC7,tr|Q3MG87|Q3MG87_TRIV2,97.826,1.44e-133,tr|B5W2B3|B5W2B3_LIMMA,59.669,5.17e-75,tr|Q4C6V9|Q4C6V9_CROWT,58.621,8.23e-74,tr|B1WNC6|B1WNC6_CROS5,60.92,2.1e-76,tr|B7KLI3|B7KLI3_GLOC7,57.955,1.02e-72,,,,WP_012406945.1,83.234,5.080000000000001e-103,tr|Q55430|Q55430_SYNY3,57.714,4.99e-71
3434,alr4161,PCC7120DELTA_RS22530,WP_010998300.1,WP_010998300,Q8YPN2,PCC7120DELTA_RS22530,7-carboxy-7-deazaguanine synthase QueE,7-carboxy-7-deazaguanine synthase (CDG synthase) (EC 4.3.99.3) (Queuosine biosynthesis protein QueE),0.073632735,0.080850804,0.081207764,0.058839638,0.070083009,0.059384385,0.059381966,0.09148268,895,8.23e-05,0.082271213,5007526,5008421,2.0,0.0,0.0,3,0.375,84.90266667,0.0,,,0.0,0.0,,,tr|Q3MF69|Q3MF69_TRIV2,97.727,0.0,,,,,,,,,,,,,tr|D7DYT9|D7DYT9_NOSA0,76.226,3.79e-152,WP_012410673.1,80.755,1.17e-157,,,
3435,all0769,PCC7120DELTA_RS05725,WP_010994943.1,WP_010994943,Q8YYS7,PCC7120DELTA_RS05725,bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase,Acetyl-CoA synthetase,0.07350821,0.117953052,0.082417457,0.020154122,0.190873835,0.220004666,0.164952956,0.18766388,2851,2.58e-05,0.025783308,889974,892825,1.0,1.0,0.0,3,0.375,79.10533333,0.5,66.884,12.22133333,0.0,0.0,,tr|B7K6U2|B7K6U2_GLOC7,tr|Q3M425|Q3M425_TRIV2,96.51,0.0,tr|B5W864|B5W864_LIMMA,66.884,0.0,,,,,,,tr|B7K6U2|B7K6U2_GLOC7,70.403,0.0,,,,,,,,,
3436,asr0081,PCC7120DELTA_RS02380,WP_010994258.1,WP_010994258,Q8Z0L0,PCC7120DELTA_RS02380,hypothetical protein,Asr0081 protein,0.073496287,0.00271042,0.159430375,0.058348067,0.173914156,0.006651995,0.266071162,0.24901931,319,0.000230396,0.230395885,85848,86167,1.0,1.0,0.0,3,0.375,86.11133333,0.5,52.174,33.93733333,0.0,0.0,,,tr|Q3MD57|Q3MD57_TRIV2,100.0,8.209999999999999e-48,tr|B5VZ26|B5VZ26_LIMMA,52.174,4.05e-19,,,,,,,,,,tr|D7E207|D7E207_NOSA0,79.167,5.1600000000000005e-37,WP_012406841.1,79.167,3.93e-36,,,
3437,alr0508,PCC7120DELTA_RS04455,WP_010994684.1,WP_010994684,Q8YZF2,PCC7120DELTA_RS04455,DUF4276 family protein,Alr0508 protein,0.073246116,0.023217624,0.094818131,0.10170259,0.149369905,0.030696334,0.268356752,0.14905663,664,0.00011031,0.110310416,601575,602239,0.0,1.0,0.0,3,0.375,39.98033333,0.5,73.118,-33.13766667,0.0,0.0,,tr|B7KF06|B7KF06_GLOC7,,,,,,,tr|Q4C776|Q4C776_CROWT,54.255,9.559999999999999e-68,,,,tr|B7KF06|B7KF06_GLOC7,32.843,8.57e-27,,,,,,,tr|Q6ZEV6|Q6ZEV6_SYNY3,73.118,7.439999999999999e-101
3438,alr2447,PCC7120DELTA_RS14050,WP_010996603.1,WP_010996603,Q8YUA5,dnaJ,molecular chaperone DnaJ,Chaperone protein DnaJ,0.073164642,0.13530102,0.036535925,0.04765698,0.151598714,0.151707517,0.154018942,0.14906968,1231,5.94e-05,0.059435127,2943259,2944490,3.0,2.0,72.074,8,1.0,81.5925,1.0,73.9025,7.69,0.0,0.0,sp|B1WVR2|DNAJ_CROS5,sp|B7KEJ8|DNAJ_GLOC7,sp|Q3MG81|DNAJ_TRIV2,99.202,0.0,tr|B5W2A6|B5W2A6_LIMMA,77.249,0.0,tr|Q4BX98|Q4BX98_CROWT,70.745,1.8e-179,sp|B1WVR2|DNAJ_CROS5,72.074,0.0,sp|B7KEJ8|DNAJ_GLOC7,77.66,0.0,tr|D7DWD9|D7DWD9_NOSA0,89.974,0.0,WP_012406952.1,93.351,0.0,sp|Q55505|DNAJ1_SYNY3,70.556,5.8499999999999995e-180
3439,asl2253,PCC7120DELTA_RS13120,WP_010996411.1,WP_010996411,,gvpA,gas vesicle structural protein GvpA,,0.073007232,0.058228474,0.084354251,0.07643897,0.124586063,0.074924287,0.133556629,0.16527727,316,0.000231036,0.231035544,2706131,2706447,2.0,1.0,0.0,2,0.25,94.366,0.5,87.324,7.042,0.0,1.0,,,tr|Q3MH32|Q3MH32_TRIV2,100.0,2.71e-44,tr|B5W9E6|B5W9E6_LIMMA,87.324,3.86e-39,,,,,,,,,,,,,WP_012408764.1,88.732,2.03e-39,,,
3440,alr0734,PCC7120DELTA_RS05545,WP_044520711.1,WP_044520711,Q8YYV9,PCC7120DELTA_RS05545,urease accessory protein UreF,Urease accessory protein UreF,0.072751779,0.175940453,0.032680259,0.009634626,0.176860476,0.303125961,0.170942594,0.056512874,721,0.000100904,0.100903993,855871,856592,1.0,2.0,0.0,2,0.25,86.6345,1.0,55.844,30.7905,0.0,0.0,,,sp|Q3M454|UREF_TRIV2,94.76,6.03e-151,tr|B5VX00|B5VX00_LIMMA,58.85,1.45e-90,,,,,,,,,,,,,WP_012412368.1,78.509,2.3400000000000002e-125,sp|P73327|UREF_SYNY3,52.838,7.82e-77
3441,alr4058,PCC7120DELTA_RS22000,WP_010998198.1,WP_010998198,Q8YPY2,PCC7120DELTA_RS22000,acyl-CoA dehydrogenase,Alr4058 protein,0.072737582,0.096014736,0.094073502,0.028124508,0.083789538,0.088934938,0.086353151,0.07608052,1909,3.81e-05,0.038102453,4885462,4887371,1.0,0.0,63.967,4,0.5,72.3795,0.0,,,0.0,0.0,tr|B1WQU5|B1WQU5_CROS5,,tr|Q3MCL5|Q3MCL5_TRIV2,96.678,0.0,,,,tr|Q4BZ50|Q4BZ50_CROWT,64.906,0.0,tr|B1WQU5|B1WQU5_CROS5,63.967,0.0,,,,,,,,,,,,
3442,all2110,PCC7120DELTA_RS12390,WP_010996268.1,WP_010996268,Q8YV71,PCC7120DELTA_RS12390,vWA domain-containing protein,All2110 protein,0.072607344,0.086534077,0.089664515,0.04162344,0.107498315,0.108363372,0.108418712,0.10571286,706,0.000102843,0.102843263,2526946,2527652,3.0,1.0,64.5,7,0.875,80.83085714,0.5,64.179,16.65185714,0.0,0.0,tr|B1WY32|B1WY32_CROS5,tr|B7K7G0|B7K7G0_GLOC7,tr|Q3ME96|Q3ME96_TRIV2,99.005,4.19e-148,,,,,,,tr|B1WY32|B1WY32_CROS5,64.5,6.54e-97,tr|B7K7G0|B7K7G0_GLOC7,77.612,5.02e-116,tr|D7E1C5|D7E1C5_NOSA0,88.557,7.66e-133,WP_012409685.1,94.03,1.5599999999999998e-141,tr|Q55727|Q55727_SYNY3,64.179,3.7800000000000003e-97
3443,alr0947,PCC7120DELTA_RS06600,WP_010995121.1,WP_010995121,,PCC7120DELTA_RS06600,CPBP family intramembrane glutamic endopeptidase,,0.072593987,0.06529573,0.077200863,0.07528537,0.145054057,0.068873066,0.172525284,0.19376382,928,7.82e-05,0.078226279,1100671,1101599,1.0,1.0,46.25,8,1.0,58.55625,0.5,43.852,14.70425,0.0,0.0,tr|B1WXP7|B1WXP7_CROS5,tr|B7KJJ8|B7KJJ8_GLOC7,tr|Q3MFT7|Q3MFT7_TRIV2,93.704,4.17e-180,,,,tr|Q4BW28|Q4BW28_CROWT,41.825,4.39e-61,tr|B1WXP7|B1WXP7_CROS5,46.25,8.31e-59,tr|B7KJJ8|B7KJJ8_GLOC7,51.19,4.06e-77,tr|D7DVE1|D7DVE1_NOSA0,66.667,1.83e-118,WP_012412177.1,71.374,8.74e-123,tr|P74425|P74425_SYNY3,43.852,1.44e-63
3444,all0876,PCC7120DELTA_RS06245,WP_010995050.1,WP_010995050,Q8YYH4,PCC7120DELTA_RS06245,DUF1823 family protein,All0876 protein,0.072553343,0.065809189,0.039597882,0.11225296,0.137026735,0.096856738,0.104695752,0.20952772,478,0.000151785,0.151785236,1011687,1012165,1.0,2.0,69.231,8,1.0,71.664875,1.0,64.0635,7.601375,0.0,0.0,tr|B1X1H6|B1X1H6_CROS5,tr|B7KD69|B7KD69_GLOC7,tr|Q3M4K8|Q3M4K8_TRIV2,93.6,3.64e-85,tr|B5VWB2|B5VWB2_LIMMA,68.644,5.48e-58,tr|Q4BUD3|Q4BUD3_CROWT,68.376,4.07e-57,tr|B1X1H6|B1X1H6_CROS5,69.231,4.14e-58,tr|B7KD69|B7KD69_GLOC7,63.025,1.4e-53,tr|D7E0A5|D7E0A5_NOSA0,72.881,5.83e-62,WP_012407780.1,73.95,1.15e-63,tr|P73324|P73324_SYNY3,59.483,6.720000000000001e-47
3445,all2341,PCC7120DELTA_RS13540,WP_044521338.1,WP_044521338,P20857,PCC7120DELTA_RS13540,thioredoxin family protein,Thioredoxin 2 (Thioredoxin-2) (Trx-2),0.072527225,0.012309569,0.134397235,0.07087487,0.1953271,0.014515921,0.28846202,0.28300336,448,0.000161891,0.161891126,2824121,2824569,3.0,2.0,61.905,8,1.0,72.261875,1.0,59.623,12.638875,0.0,0.0,tr|B1WTR5|B1WTR5_CROS5,tr|B7KG99|B7KG99_GLOC7,tr|Q3MGV0|Q3MGV0_TRIV2,99.099,4.3800000000000005e-79,tr|B5VUM3|B5VUM3_LIMMA,60.55,1.59e-43,tr|Q4CB69|Q4CB69_CROWT,56.19,8.19e-41,tr|B1WTR5|B1WTR5_CROS5,61.905,8.06e-44,tr|B7KG99|B7KG99_GLOC7,65.714,2.37e-49,tr|D7E236|D7E236_NOSA0,85.586,4.3e-70,WP_012410311.1,81.982,1.67e-66,sp|P73263|THIO2_SYNY3,58.696,1.14e-36
3446,alr0946,PCC7120DELTA_RS06595,WP_010995120.1,WP_010995120,Q8YYA5,PCC7120DELTA_RS06595,AbrB family transcriptional regulator,Alr0946 protein,0.072005753,0.019879261,0.127821181,0.06831682,0.167136129,0.028099565,0.196688583,0.27662024,535,0.00013459,0.134590193,1099987,1100522,3.0,2.0,75.214,8,1.0,84.849375,1.0,72.6305,12.218875,0.0,0.0,tr|B1WXP9|B1WXP9_CROS5,tr|B7KJJ9|B7KJJ9_GLOC7,tr|Q3MFT8|Q3MFT8_TRIV2,99.306,2.36e-104,tr|B5VXK8|B5VXK8_LIMMA,71.094,3.65e-63,tr|Q4BW29|Q4BW29_CROWT,76.316,7.790000000000001e-64,tr|B1WXP9|B1WXP9_CROS5,75.214,2.07e-64,tr|B7KJJ9|B7KJJ9_GLOC7,79.646,2.97e-64,tr|D7DVE0|D7DVE0_NOSA0,96.212,1.1999999999999999e-90,WP_012412178.1,97.241,6.05e-101,tr|P74426|P74426_SYNY3,74.167,5.1900000000000003e-64
3447,alr1382,PCC7120DELTA_RS08740,WP_010995554.1,WP_010995554,Q8YX36,PCC7120DELTA_RS08740,iron ABC transporter substrate-binding protein,Ferric iron-binding periplasmic protein of ABC transporter,0.071999298,0.055861409,0.056154253,0.10398223,0.157399342,0.063601552,0.216422576,0.1921739,1111,6.48e-05,0.064805849,1638185,1639296,0.0,1.0,0.0,2,0.25,32.056,0.5,56.061,-24.005,0.0,0.0,,tr|B7KH39|B7KH39_GLOC7,,,,tr|B5VZG1|B5VZG1_LIMMA,56.061,2.4600000000000002e-145,,,,,,,tr|B7KH39|B7KH39_GLOC7,32.056,6.67e-29,,,,,,,,,
3448,all4708,PCC7120DELTA_RS25165,WP_010998839.1,WP_010998839,Q8YN62,tmk,dTMP kinase,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),0.071887751,0.075766783,0.115878655,0.024017815,0.104993103,0.049266499,0.188312454,0.07740036,736,9.77e-05,0.097673575,5612943,5613679,2.0,1.0,0.0,3,0.375,84.112,0.5,51.351,32.761,0.0,0.0,,,sp|Q3MBQ2|KTHY_TRIV2,96.209,3.07e-151,tr|B5W8J5|B5W8J5_LIMMA,51.351,2.8e-71,,,,,,,,,,tr|D7E1C7|D7E1C7_NOSA0,74.396,5.96e-113,WP_012412725.1,81.731,3.15e-119,,,
3449,all2275,PCC7120DELTA_RS13225,WP_010996432.1,WP_010996432,Q8YUR0,PCC7120DELTA_RS13225,Uma2 family endonuclease,All2275 protein,0.071887322,0.075970041,0.088334014,0.05135791,0.097124553,0.086149553,0.088284389,0.116939716,685,0.000104945,0.104944995,2738045,2738730,1.0,1.0,70.899,7,0.875,71.92371429,0.5,61.932,9.991714286,0.0,0.0,tr|B1WS21|B1WS21_CROS5,tr|B7KHD8|B7KHD8_GLOC7,tr|Q3MH10|Q3MH10_TRIV2,93.264,4.639999999999999e-134,,,,tr|Q4C0P9|Q4C0P9_CROWT,69.841,3.43e-97,tr|B1WS21|B1WS21_CROS5,70.899,1.35e-98,tr|B7KHD8|B7KHD8_GLOC7,67.196,6.07e-93,,,,WP_012412187.1,64.171,2.57e-85,tr|P72883|P72883_SYNY3,61.932,1.96e-78
3450,asr0531,PCC7120DELTA_RS04585,WP_010994707.1,WP_010994707,P07124,PCC7120DELTA_RS04585,phycobilisome linker polypeptide,"Phycobilisome 8.9 kDa linker polypeptide, phycocyanin-associated, rod (L-8.9/R) (Rod-capping linker protein)",0.071864089,5.28e-54,0.102760727,0.11283154,0.208560547,1.8e-53,0.232734326,0.39294732,343,0.000209516,0.209516295,622949,623292,2.0,1.0,65.278,6,0.75,72.395,0.5,55.556,16.839,0.0,0.0,tr|B1WT81|B1WT81_CROS5,tr|B7K9E4|B7K9E4_GLOC7,tr|Q3M8Z2|Q3M8Z2_TRIV2,98.75,6.24e-53,,,,,,,tr|B1WT81|B1WT81_CROS5,65.278,3.39e-28,tr|B7K9E4|B7K9E4_GLOC7,59.494,2.76e-29,tr|D7E335|D7E335_NOSA0,86.076,1.88e-34,,,,sp|P73202|PYS1_SYNY3,55.556,8.589999999999999e-23
3451,all4793,PCC7120DELTA_RS25565,WP_044522339.1,WP_044522339,,PCC7120DELTA_RS25565,glycosyltransferase family 2 protein,,0.071455852,0.059714299,0.069618736,0.08503452,0.067971611,0.044909477,0.082696905,0.07630845,1042,6.86e-05,0.068575673,5710638,5711680,3.0,2.0,77.814,8,1.0,82.19175,1.0,74.32,7.87175,0.0,0.0,tr|B1WUR9|B1WUR9_CROS5,tr|B7K8V0|B7K8V0_GLOC7,tr|Q3MBF0|Q3MBF0_TRIV2,97.205,0.0,tr|B5W9L1|B5W9L1_LIMMA,73.077,1.41e-166,tr|Q4BX91|Q4BX91_CROWT,78.71,0.0,tr|B1WUR9|B1WUR9_CROS5,77.814,0.0,tr|B7K8V0|B7K8V0_GLOC7,78.457,0.0,tr|D7DYE7|D7DYE7_NOSA0,82.903,0.0,WP_012411815.1,86.174,0.0,tr|P72806|P72806_SYNY3,75.563,3.3e-177
3452,asl1825,PCC7120DELTA_RS10900,WP_010995993.1,WP_010995993,Q8YVZ1,PCC7120DELTA_RS10900,type II toxin-antitoxin system HicB family antitoxin,Asl1825 protein,0.071392536,0.0170518,0.111375623,0.085750185,0.108033158,0.018907865,0.180230115,0.124961495,319,0.000223801,0.223801054,2190993,2191312,0.0,1.0,0.0,4,0.5,52.27425,0.5,73.529,-21.25475,0.0,0.0,,tr|B7KKW3|B7KKW3_GLOC7,,,,,,,tr|Q4BZH9|Q4BZH9_CROWT,75.714,9.550000000000001e-33,,,,tr|B7KKW3|B7KKW3_GLOC7,49.231,1.02e-13,,,,WP_083782467.1,34.921,8.65e-11,sp|P74641|Y1258_SYNY3,73.529,2.51e-25
3453,all0107,PCC7120DELTA_RS02490,WP_010994284.1,WP_010994284,P58577,PCC7120DELTA_RS02490,photosystem I reaction center protein subunit XI,Photosystem I reaction center subunit XI (PSI subunit V) (PSI-L),0.071250023,0.017959496,0.135023758,0.060766816,0.180812379,0.023703519,0.253700732,0.2650329,619,0.000115105,0.115105046,110200,110819,3.0,2.0,52.703,8,1.0,65.137375,1.0,44.4065,20.730875,0.0,0.0,sp|B1WPZ7|PSAL_CROS5,tr|B7K969|B7K969_GLOC7,sp|P31092|PSAL_TRIV2,98.256,2.5e-119,tr|B5VWZ8|B5VWZ8_LIMMA,42.361,1.76e-34,tr|Q4C715|Q4C715_CROWT,53.247,7.1e-44,sp|B1WPZ7|PSAL_CROS5,52.703,5.360000000000001e-47,tr|B7K969|B7K969_GLOC7,45.679,1.7699999999999998e-41,tr|D7DZ83|D7DZ83_NOSA0,85.549,2.14e-102,WP_012410219.1,87.283,1.41e-102,sp|P37277|PSAL_SYNY3,46.452,2.95e-42
3454,alr2722,PCC7120DELTA_RS15390,WP_010996875.1,WP_010996875,Q8YTJ5,PCC7120DELTA_RS15390,ABC transporter substrate-binding protein,Periplasmic sugar-binding protein of sugar ABC transporter,0.071231064,0.174047084,0.017080038,0.02256607,0.127541681,0.1848227,0.081578671,0.11622367,1399,5.09e-05,0.0509157,3317618,3319017,0.0,1.0,0.0,2,0.25,64.1825,0.5,58.151,6.0315,0.0,0.0,,,tr|Q3M548|Q3M548_TRIV2,61.009,0.0,tr|B5W848|B5W848_LIMMA,58.151,8.08e-179,,,,,,,,,,,,,WP_041566121.1,67.356,0.0,,,
3455,alr0440,PCC7120DELTA_RS04130,WP_010994616.1,WP_010994616,Q8YZL7,PCC7120DELTA_RS04130,NAD-binding protein,Alr0440 protein,0.070831165,0.068954013,0.077385702,0.06615378,0.231617654,0.116930929,0.274804819,0.30311722,1786,3.97e-05,0.039659107,519897,521683,1.0,2.0,59.206,4,0.5,74.02325,1.0,57.3445,16.67875,0.0,0.0,tr|B1WU41|B1WU41_CROS5,,tr|Q3M970|Q3M970_TRIV2,98.217,0.0,tr|B5W0M7|B5W0M7_LIMMA,59.313,0.0,,,,tr|B1WU41|B1WU41_CROS5,59.206,0.0,,,,,,,WP_012412819.1,79.464,0.0,tr|P74405|P74405_SYNY3,55.376,0.0
3456,alr0685,PCC7120DELTA_RS05320,WP_010994861.1,WP_010994861,Q8YZ03,PCC7120DELTA_RS05320,hypothetical protein,Alr0685 protein,0.07067957,0.118583419,0.073450748,0.020004544,0.144595168,0.189858608,0.114430636,0.12949626,673,0.000105022,0.10502165,792279,792952,0.0,0.0,0.0,0,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,alr5129,PCC7120DELTA_RS27195,WP_010999255.1,WP_010999255,Q8YM12,PCC7120DELTA_RS27195,YkgJ family cysteine cluster protein,Alr5129 protein,0.070676523,0.127973362,0.042292271,0.041763935,0.080551895,0.084946167,0.069207663,0.08750185,451,0.000156711,0.156710694,6126758,6127209,2.0,2.0,63.964,8,1.0,70.222125,1.0,59.798,10.424125,0.0,0.0,tr|B1WVU2|B1WVU2_CROS5,tr|B7KK71|B7KK71_GLOC7,tr|Q3MAJ5|Q3MAJ5_TRIV2,98.276,3.94e-84,tr|B5VXB2|B5VXB2_LIMMA,66.087,6.21e-57,tr|Q4C412|Q4C412_CROWT,63.158,4.03e-55,tr|B1WVU2|B1WVU2_CROS5,63.964,9.56e-55,tr|B7KK71|B7KK71_GLOC7,58.621,3.76e-52,tr|D7E1X5|D7E1X5_NOSA0,73.276,6.98e-64,WP_012411062.1,81.897,8.190000000000001e-73,tr|Q55439|Q55439_SYNY3,53.509,1.7900000000000001e-44
3458,alr3644,PCC7120DELTA_RS19945,WP_010997788.1,WP_010997788,Q8YR14,PCC7120DELTA_RS19945,aspartate kinase,Aspartokinase (EC 2.7.2.4) (Aspartate kinase),0.070629971,0.085864205,0.066223418,0.05980229,0.116768145,0.080457835,0.119798328,0.15004827,1921,3.68e-05,0.036767294,4396488,4398409,3.0,2.0,71.311,8,1.0,77.72025,1.0,70.981,6.73925,0.0,0.0,tr|B1WUK6|B1WUK6_CROS5,tr|B7KCU2|B7KCU2_GLOC7,tr|Q3M6Y8|Q3M6Y8_TRIV2,98.512,0.0,tr|B5W4M6|B5W4M6_LIMMA,71.026,0.0,tr|Q4BZN9|Q4BZN9_CROWT,69.572,0.0,tr|B1WUK6|B1WUK6_CROS5,71.311,0.0,tr|B7KCU2|B7KCU2_GLOC7,72.862,0.0,tr|D7DXE1|D7DXE1_NOSA0,81.518,0.0,WP_012410916.1,83.814,0.0,tr|P74569|P74569_SYNY3,70.936,0.0
3459,alr3553,PCC7120DELTA_RS19490,WP_010997703.1,WP_010997703,Q8YR95,PCC7120DELTA_RS19490,4-hydroxybenzoate solanesyltransferase,4-hydroxybenzoate solanesyltransferase (EC 2.5.1.39) (4-HB polyprenyltransferase),0.070601934,0.096336542,0.021872564,0.0935967,0.105888119,0.073258976,0.073953785,0.1704516,973,7.26e-05,0.072561083,4282682,4283655,2.0,2.0,70.922,8,1.0,76.172,1.0,68.25,7.922,0.0,0.0,tr|B1WSC6|B1WSC6_CROS5,tr|B7K742|B7K742_GLOC7,tr|Q3M798|Q3M798_TRIV2,97.931,0.0,tr|B5W1X4|B5W1X4_LIMMA,66.782,3.4899999999999997e-135,tr|Q4C8I6|Q4C8I6_CROWT,67.606,7.029999999999999e-140,tr|B1WSC6|B1WSC6_CROS5,70.922,4.02e-142,tr|B7K742|B7K742_GLOC7,70.205,4.799999999999999e-146,tr|D7DW07|D7DW07_NOSA0,79.861,8.18e-170,WP_012410983.1,81.724,9.429999999999999e-170,sp|Q55500|PLQA_SYNY3,69.718,7.36e-139
3460,alr2268,PCC7120DELTA_RS13195,WP_010996425.1,WP_010996425,Q8YUR7,purC,phosphoribosylaminoimidazolesuccinocarboxamide synthase,Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase),0.070591094,0.064622987,0.076305877,0.07084442,0.192193159,0.055996692,0.238677728,0.28190506,838,8.42e-05,0.084237583,2730319,2731157,3.0,2.0,67.382,8,1.0,75.88925,1.0,66.7975,9.09175,0.0,0.0,tr|B1WQL8|B1WQL8_CROS5,tr|B7KKQ4|B7KKQ4_GLOC7,sp|Q3MH17|PUR7_TRIV2,98.776,0.0,tr|B5W229|B5W229_LIMMA,69.038,1.2700000000000001e-124,tr|Q4BYY6|Q4BYY6_CROWT,69.528,4.82e-119,tr|B1WQL8|B1WQL8_CROS5,67.382,1.35e-113,tr|B7KKQ4|B7KKQ4_GLOC7,67.647,1.59e-119,tr|D7E467|D7E467_NOSA0,81.405,2.4e-140,WP_012409449.1,87.347,2.43e-161,sp|P73471|PUR7_SYNY3,64.557,1.71e-108
